#start 1447.000000 stop 1647.000000 averages NO resolution R2Nm
#Temperature [Celsius], Current [mA]
25
25
1447.000453	-52.187120
1447.009239	-52.190060
1447.018025	-52.216520
1447.026811	-52.219460
1447.035597	-52.201820
1447.044383	-52.181240
1447.053170	-52.166540
1447.061956	-52.151840
1447.070743	-52.145960
1447.079529	-52.140080
1447.088316	-52.140080
1447.097103	-52.154780
1447.105890	-52.184180
1447.114677	-52.187120
1447.123464	-52.160660
1447.132252	-52.137140
1447.141039	-52.145960
1447.149827	-52.148900
1447.158614	-52.157720
1447.167402	-52.172420
1447.176190	-52.166540
1447.184978	-52.151840
1447.193766	-52.148900
1447.202554	-52.145960
1447.211342	-52.119500
1447.220131	-52.116560
1447.228919	-52.095980
1447.237708	-52.078340
1447.246497	-52.072460
1447.255286	-52.072460
1447.264074	-52.063640
1447.272863	-52.054820
1447.281653	-52.060700
1447.290442	-52.066580
1447.299231	-52.037180
1447.308021	-52.034240
1447.316810	-52.054820
1447.325600	-52.057760
1447.334390	-52.046000
1447.343180	-52.040120
1447.351970	-52.043060
1447.360760	-52.037180
1447.369550	-52.040120
1447.378340	-52.060700
1447.387131	-52.078340
1447.395921	-52.081280
1447.404712	-52.075400
1447.413503	-52.063640
1447.422293	-52.057760
1447.431084	-52.060700
1447.439875	-52.078340
1447.448667	-52.095980
1447.457458	-52.078340
1447.466249	-52.051880
1447.475041	-52.031300
1447.483832	-52.016600
1447.492624	-52.007780
1447.501416	-51.987200
1447.510208	-51.963680
1447.519000	-51.972500
1447.527792	-51.960740
1447.536584	-51.931340
1447.545376	-51.904880
1447.554169	-51.890180
1447.562961	-51.884300
1447.571754	-51.884300
1447.580547	-51.907820
1447.589340	-51.922520
1447.598133	-51.913700
1447.606926	-51.910760
1447.615719	-51.899000
1447.624512	-51.878420
1447.633306	-51.863720
1447.642099	-51.878420
1447.650893	-51.893120
1447.659687	-51.893120
1447.668480	-51.899000
1447.677274	-51.904880
1447.686068	-51.878420
1447.694863	-51.849020
1447.703657	-51.849020
1447.712451	-51.866660
1447.721246	-51.866660
1447.730040	-51.863720
1447.738835	-51.875480
1447.747630	-51.875480
1447.756425	-51.872540
1447.765220	-51.866660
1447.774015	-51.863720
1447.782810	-51.872540
1447.791605	-51.896060
1447.800401	-51.896060
1447.809196	-51.878420
1447.817992	-51.881360
1447.826788	-51.907820
1447.835584	-51.910760
1447.844380	-51.893120
1447.853176	-51.893120
1447.861972	-51.904880
1447.870768	-51.893120
1447.879565	-51.890180
1447.888361	-51.913700
1447.897158	-51.910760
1447.905954	-51.890180
1447.914751	-51.878420
1447.923548	-51.881360
1447.932345	-51.887240
1447.941142	-51.890180
1447.949940	-51.887240
1447.958737	-51.887240
1447.967535	-51.916640
