#start 1450.000000 stop 1650.000000 averages LOW resolution FULL
#Temperature [Celsius], Current [mA]. First temperature, IP curve. 
16
5.93
1450.002899	-69.891800
1450.011687	-69.938840
1450.020475	-70.632680
1450.029263	-75.513080
1450.038051	-74.916260
1450.046840	-72.778880
1450.055628	-72.881780
1450.064417	-73.537400
1450.073205	-99.265340
1450.081994	-77.491700
1450.090783	-68.901020
1450.099572	-79.091060
1450.108361	-93.200120
1450.117151	-100.006220
1450.125940	-89.578040
1450.134729	-68.174840
1450.143519	-76.027580
1450.152309	-70.332800
1450.161098	-68.845160
1450.169888	-90.271880
1450.178678	-85.832480
1450.187468	-78.464840
1450.196259	-79.141040
1450.205049	-71.817500
1450.213839	-70.900220
1450.222630	-99.047780
1450.231420	-72.320240
1450.240211	-91.212680
1450.249002	-100.006220
1450.257793	-85.800140
1450.266584	-72.170300
1450.275375	-81.372500
1450.284166	-97.036820
1450.292958	-77.033060
1450.301749	-66.554900
1450.310541	-71.796920
1450.319333	-76.059920
1450.328124	-89.092940
1450.336916	-100.006220
1450.345708	-100.006220
1450.354500	-95.114060
1450.363293	-69.415520
1450.372085	-69.215600
1450.380877	-93.843980
1450.389670	-82.483820
1450.398463	-73.208120
1450.407255	-84.703520
1450.416048	-89.795600
1450.424841	-74.481140
1450.433634	-97.918820
1450.442427	-71.688140
1450.451221	-67.583900
1450.460014	-69.803600
1450.468808	-88.084520
1450.477601	-85.729580
1450.486395	-79.831940
1450.495189	-93.741080
1450.503983	-71.982140
1450.512777	-65.690540
1450.521571	-95.537420
1450.530365	-77.756300
1450.539160	-70.515080
1450.547954	-71.799860
1450.556749	-70.444520
1450.565543	-68.951000
1450.574338	-74.651660
1450.583133	-75.160280
1450.591928	-79.299800
1450.600723	-76.001120
1450.609518	-91.483160
1450.618314	-82.175120
1450.627109	-81.184340
1450.635905	-92.294600
1450.644700	-73.543280
1450.653496	-69.985880
1450.662292	-68.154260
1450.671088	-94.249700
1450.679884	-83.659820
1450.688680	-89.819120
1450.697476	-100.006220
1450.706273	-89.580980
1450.715069	-71.091320
1450.723866	-77.535800
1450.732663	-79.664360
1450.741459	-68.221880
1450.750256	-68.762840
1450.759053	-88.193300
1450.767850	-88.166840
1450.776648	-72.114440
1450.785445	-74.860400
1450.794242	-95.896100
1450.803040	-70.944320
1450.811838	-96.778100
1450.820635	-76.007000
1450.829433	-69.177380
1450.838231	-85.603160
1450.847029	-86.599820
1450.855828	-72.211460
1450.864626	-84.918140
1450.873424	-98.524460
1450.882223	-72.434900
1450.891022	-74.522300
1450.899820	-74.387060
1450.908619	-76.983080
1450.917418	-75.721820
1450.926217	-71.426480
1450.935016	-71.250080
1450.943816	-70.726760
1450.952615	-79.205720
1450.961414	-96.930980
1450.970214	-79.282160
1450.979014	-70.832600
1450.987814	-70.174040
1450.996613	-81.407780
1451.005413	-92.970800
1451.014214	-72.164420
1451.023014	-74.451740
1451.031814	-97.166180
1451.040615	-79.734920
1451.049415	-70.226960
1451.058216	-71.314760
1451.067017	-84.879920
1451.075817	-90.077840
1451.084618	-67.369280
1451.093419	-75.254360
1451.102221	-76.395080
1451.111022	-95.537420
1451.119823	-80.805080
1451.128625	-71.447060
1451.137426	-83.994980
1451.146228	-89.483960
1451.155030	-69.830060
1451.163832	-75.054440
1451.172634	-99.183020
1451.181436	-100.006220
1451.190238	-81.237260
1451.199041	-75.554240
1451.207843	-72.035060
1451.216646	-79.870160
1451.225449	-92.312240
1451.234251	-70.159340
1451.243054	-69.259700
1451.251857	-96.554660
1451.260660	-75.762980
1451.269464	-88.987100
1451.278267	-84.033200
1451.287070	-75.327860
1451.295874	-79.399760
1451.304677	-76.468580
1451.313481	-98.121680
1451.322285	-70.456280
1451.331089	-74.304740
1451.339893	-78.094400
1451.348697	-78.808820
1451.357502	-73.849040
1451.366306	-78.967580
1451.375111	-93.197180
